"","form_id","X2_Team_Member_1","X3_Team_Member_2","X4_Team_Member_3","X5_Team_Member_4","X7_Cell_ID","X8_Transect_ID","Segment_ID","New_segment","Time","AnimalBranch","X45_Species","X46_Individuals_Count","X47_Sighting_Distance","X48_SightAnimal_Beari","X49_Transect_Bearing","X50_Landcover","Lat","Long","Lat_segment","Long_segment","angle","distance"
"1","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",1,1,08:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.07407,73.47961,NA,NA
"2","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",2,2,09:13:00,"b18b3f5c-9526-488d-b466-19e0e2d89790","Chinkara (Gazella bennettii)",2,97,34,35,"Scrubland",NA,NA,28.08774,73.4816,1,1.6928834244165
"3","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",2,2,09:13:00,"04bf8974-d166-4e48-8cec-b1a372584bd9","Chinkara (Gazella bennettii)",2,185,20,30,"Scrubland",NA,NA,28.08774,73.4816,10,32.1249128683821
"4","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",3,3,09:45:00,"99de95e6-4032-4a4a-871f-b4be264d0779","Egyptian Vulture (Neophron percnopterus)",10,NA,NA,NA,"",NA,NA,28.10238,73.50564,NA,NA
"5","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",3,3,09:45:00,"4baa8252-9248-49ac-9ebb-7fc8fefe1ffd","Chinkara (Gazella bennettii)",3,192,172,85,"Scrubland",NA,NA,28.10238,73.50564,87,191.736870672878
"6","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",3,3,09:45:00,"ed9cc6c1-d8d5-4fd5-a918-2ab9ce9a8fa8","Chinkara (Gazella bennettii)",2,118,110,85,"Scrubland",NA,NA,28.10238,73.50564,25,49.8689548854025
"7","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",3,3,09:45:00,"ce3ba105-c50a-4298-a41e-3929f8f38d23","Chinkara (Gazella bennettii)",1,32,110,80,"Scrubland",NA,NA,28.10238,73.50564,30,16
"8","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",3,3,09:45:00,"23910a25-2e4b-4ecf-9844-1a737487650a","Chinkara (Gazella bennettii)",5,175,60,80,"Scrubland",NA,NA,28.10238,73.50564,20,59.853525081992
"9","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",3,3,09:45:00,"c9fcc0c7-6f88-4a54-9189-47bde6f417c3","Chinkara (Gazella bennettii)",2,150,NA,NA,"Woodland",NA,NA,28.10238,73.50564,NA,NA
"10","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",3,3,09:45:00,"8794188f-5d7b-4e2a-9d58-68d563c6f505","Nilgai (Boselaphus tragocamelus)",6,174,340,42,"Woodland",NA,NA,28.10238,73.50564,298,153.632881157453
"11","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",3,3,09:45:00,"1de756ce-02de-4f17-9ca9-6bc55ae35bd4","Chinkara (Gazella bennettii)",3,130,75,40,"Woodland",NA,NA,28.10238,73.50564,35,74.564936725636
"12","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",4,4,10:17:00,"4e6259cd-d3e8-4d8b-86a4-56fb6e818100","Egyptian Vulture (Neophron percnopterus)",3,NA,NA,NA,"",NA,NA,28.11389,73.50564,NA,NA
"13","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",5,5,10:47:00,"408719fd-3af7-4328-a39a-7b3c6c19e18c","Blackwinged Kite (Elanus caeruleus)",1,NA,NA,NA,"",NA,NA,28.1214,73.49891,NA,NA
"14","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",5,5,10:47:00,"7b8d0944-0921-4811-832d-6aea7851ece5","Chinkara (Gazella bennettii)",12,261,287,240,"Scrubland",NA,NA,28.1214,73.49891,47,190.883316122604
"15","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",6,6,11:15:00,"5058df5b-513b-49e9-ba06-e96964ee0014","Egyptian Vulture (Neophron percnopterus)",1,NA,NA,NA,"",NA,NA,28.13028,73.5011,NA,NA
"16","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",6,6,11:15:00,"2f72827b-89b9-4527-946d-6258655c9fe8","Blackwinged Kite (Elanus caeruleus)",1,NA,NA,NA,"",NA,NA,28.13028,73.5011,NA,NA
"17","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",7,7,11:20:33,"78c536a9-5835-498f-b7eb-f36e887024a3","Cinereous Vulture (Aegypius monachus)",1,NA,NA,NA,"",NA,NA,28.14081,73.50327,NA,NA
"18","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",7,7,11:20:33,"9fdff4de-0a93-42ef-acf9-39e8dd9c6c2d","Griffon Vulture (Gyps fulvus)",4,NA,NA,NA,"",NA,NA,28.14081,73.50327,NA,NA
"19","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",7,7,11:20:33,"c8d9f523-3db9-4f5f-bcdd-2cf25a33c6d3","Egyptian Vulture (Neophron percnopterus)",1,NA,NA,NA,"",NA,NA,28.14081,73.50327,NA,NA
"20","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",7,7,11:20:33,"9b4aa0a7-7d15-417f-8928-9a35521b6518","Steppe Eagle (Aquila nipalensis)",1,NA,NA,NA,"",NA,NA,28.14081,73.50327,NA,NA
"21","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",8,8,11:23:26,"2ff29d93-672e-46bc-8361-0e89d1de3b16","Common Kestrel (Falco tinnunculus)",2,NA,NA,NA,"",NA,NA,28.15898,73.50051,NA,NA
"22","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",8,8,11:23:26,"06013e32-85f3-4414-8eeb-848b4dc6580d","Chinkara (Gazella bennettii)",3,190,240,340,"Scrubland",NA,NA,28.15898,73.50051,100,187.11347307232
"23","8e2bd2cd-78fd-49a4-bd8d-c93c0829ce85","Sutirtha","Vikas","Ayan","Gulab","BK1","A",8,8,11:23:26,"e0f8e056-1a9c-41fb-8532-ba094c3cddd4","Chinkara (Gazella bennettii)",2,233,180,340,"Woodland",NA,NA,28.15898,73.50051,160,79.6906933948809
"24","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",1,1,07:37:14,"aefbd2bc-24fb-4544-a4ca-bad42fce47d2","Nilgai (Boselaphus tragocamelus)",2,NA,NA,NA,"","28.235406","72.666857",28.235349,72.673362,NA,NA
"25","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",2,2,07:55:15,"c9317db2-68e6-4aa0-ad64-0389e69cb085","Desert Fox (Vulpes vulpes pusilla)",1,80,199,270,"Agriculture","28.240135","72.646745",28.23742,72.654019,71,75.6414860479453
"26","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",2,2,07:55:15,"e2df59e6-dc1c-4910-b4ba-9d7bb2d36d63","Dog (Canis familiaris)",5,NA,NA,NA,"","28.237416","72.654024",28.23742,72.654019,NA,NA
"27","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",3,3,08:12:51,"9e8d13dc-9d2d-4ab9-a3cf-b684460b6d63","Dog (Canis familiaris)",2,NA,NA,NA,"","28.240843","72.635067",28.240627,72.636196,NA,NA
"28","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",4,4,08:28:45,"54de21a3-745f-490e-80dc-ddede8f2444e","Nilgai (Boselaphus tragocamelus)",1,NA,NA,NA,"Scrubland","28.258617","72.615293",28.244531,72.620598,NA,NA
"29","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",4,4,08:28:45,"16aefc73-b2ed-4270-9fb7-ebe67b29f5de","Common Kestrel (Falco tinnunculus)",1,NA,NA,NA,"","28.257562","72.616066",28.244531,72.620598,NA,NA
"30","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",4,4,08:28:45,"82b0dd4c-4489-4ef4-bb83-4956338a8d76","Dog (Canis familiaris)",2,NA,NA,NA,"","28.254714","72.61754",28.244531,72.620598,NA,NA
"31","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",4,4,08:28:45,"1c741dd9-dd60-4264-8424-900a1a76b5d3","Dog (Canis familiaris)",3,NA,NA,NA,"","28.253508","72.617782",28.244531,72.620598,NA,NA
"32","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",5,5,08:47:54,"3394357c-1731-4729-a780-89c964f399ab","Blackwinged Kite (Elanus caeruleus)",1,NA,NA,NA,"","28.271973","72.615747",28.260049,72.614365,NA,NA
"33","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",5,5,08:47:54,"6e715dd5-7f2f-42ae-be4a-1abaeefe2b50","Desert Fox (Vulpes vulpes pusilla)",44,NA,289,0,"Scrubland","28.2638","72.613378",28.260049,72.614365,289,NA
"34","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",6,6,09:05:13,"60a61bc4-7ba6-4ddf-bc11-b291bf73c206","Dog (Canis familiaris)",1,NA,NA,NA,"","28.271944","72.631252",28.271959,72.619938,NA,NA
"35","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",6,6,09:05:13,"d9525e19-6a5b-496b-b70a-4ac66bb507d0","Demoiselle Crane (Grus virgo)",4,100,105,90,"Agriculture","28.271947","72.631257",28.271959,72.619938,15,25.8819045102521
"36","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",6,6,09:05:13,"c55dc384-2573-4bf7-af88-30a22d744d15","Dog (Canis familiaris)",2,NA,NA,NA,"","28.27196","72.619938",28.271959,72.619938,NA,NA
"37","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",7,7,09:25:53,"3e992a1e-befe-4660-8f3c-a9b12be5e6e4","Dog (Canis familiaris)",1,NA,NA,NA,"","28.279863","72.636536",28.271899,72.639467,NA,NA
"38","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",7,7,09:25:53,"5e95a6f7-1c55-4e8b-8be6-47aac7ea1ee2","Whiteeyed Buzzard (Butastur teesa)",1,NA,NA,NA,"","28.271908","72.639466",28.271899,72.639467,NA,NA
"39","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",8,8,09:41:15,"da7e540e-6bcc-4371-b1e0-f06ca7e00e2b","Whiteeyed Buzzard (Butastur teesa)",1,NA,NA,NA,"","28.286309","72.640885",28.283112,72.637504,NA,NA
"40","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","","BK101","A",9,9,10:01:17,"d827760a-5a26-42b9-9d51-569a952f2a3d","Dog (Canis familiaris)",1,NA,NA,NA,"","28.298723","72.645597",28.298749,72.645571,NA,NA
"41","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",1,1,07:32:00,"f444dde9-ed45-42c6-90f9-65a4876d7066","Chinkara (Gazella bennettii)",1,656,82,8,"Agriculture, Scrubland",NA,NA,28.0142,72.06404,74,630.587672535537
"42","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",1,1,07:32:00,"fcf33c2d-b701-4788-ab7b-cd033c54b98c","Others",2,NA,NA,NA,"Scrubland, Agriculture",NA,NA,28.0142,72.06404,NA,NA
"43","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",2,2,07:52:00,"232a7a96-7eed-45a9-8b8e-3f076f739996","Chinkara (Gazella bennettii)",2,142,4,6,"Scrubland",NA,NA,28.02369,72.064108,2,4.95572853175514
"44","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",2,2,07:52:00,"b89737b2-9476-4fb7-bca6-9d72598d047a","Chinkara (Gazella bennettii)",1,72,339,6,"Scrubland",NA,NA,28.02369,72.064108,333,32.6873159812474
"45","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",3,3,08:10:00,"24e01d2b-486a-40ab-b397-5cd3be63b53b","Chinkara (Gazella bennettii)",12,300,26,331,"Scrubland",NA,NA,28033501,28033501,305,245.745613286698
"46","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",3,3,08:10:00,"84b8141a-5254-42d1-ba38-0f10e37d7960","Chinkara (Gazella bennettii)",6,133,45,5,"Scrubland","28.040738","72.064600",28033501,28033501,40,85.4907520883097
"47","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",4,4,08:34:00,"403a30d2-463a-4e54-8de9-3a62c503f769","Dog (Canis familiaris)",2,NA,NA,NA,"",NA,NA,28.042583,72.063535,NA,NA
"48","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",5,5,08:59:00,"2b7dc784-cccb-4d05-a5b7-0891aec5bdd9","Chinkara (Gazella bennettii)",1,122,42,320,"Scrubland","28.054003","72.05481",28.051817,72.060354,278,120.812704386472
"49","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",5,5,08:59:00,"8650e2df-bc40-4753-a4b6-a53359f8979d","Nilgai (Boselaphus tragocamelus)",5,150,NA,NA,"",NA,NA,28.051817,72.060354,NA,NA
"50","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",6,6,09:15:00,"8f10f316-f818-41a3-8006-0f1b699e0208","Chinkara (Gazella bennettii)",2,90,3,277,"Scrubland, Woodland",NA,NA,28.054576,72.051623,274,89.7807645233842
"51","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",6,6,09:15:00,"d44ec258-ae16-46cc-b6a8-ed82e514e021","Chinkara (Gazella bennettii)",6,408,282,282,"Scrubland","28.055900","72.045796",28.054576,72.051623,0,0
"52","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",6,6,09:15:00,"d3cbc13d-a68c-4c41-aea5-6587c16df626","Chinkara (Gazella bennettii)",2,176,320,291,"Scrubland",NA,NA,28.054576,72.051623,29,85.3264931633553
"53","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",7,7,09:43:00,"e164c09d-af4b-4ce2-84f6-de062281feb1","Chinkara (Gazella bennettii)",4,197,173,222,"Grassland, Scrubland",NA,NA,28.055935,72.042883,49,148.677787303886
"54","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",7,7,09:43:00,"c2d5f1d9-daf7-4302-b9db-2bf4287688e6","Chinkara (Gazella bennettii)",4,60,209,224,"Grassland, Scrubland",NA,NA,28.055935,72.042883,15,15.5291427061512
"55","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",7,7,09:43:00,"977f9870-f366-45e9-9621-f56934efd3e8","Chinkara (Gazella bennettii)",1,265,277,277,"Grassland, Scrubland",NA,NA,28.055935,72.042883,0,0
"56","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",8,8,10:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.051721,72.032721,NA,NA
"57","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",9,9,10:14:00,"c86378b3-0209-4a09-bf70-2c361dfb002b","Chinkara (Gazella bennettii)",2,488,164,196,"Scrubland",NA,NA,28.042006,72.030536,32,258.600600945804
"58","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","","BK104","A",9,9,10:14:00,"2f1e1b08-3ee9-4cf7-baf5-2e2f75f89b01","Chinkara (Gazella bennettii)",1,100,174,196,"Scrubland",NA,NA,28.042006,72.030536,22,37.4606593415912
"59","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",1,1,09:00:00,"35785102-8851-4e2d-903f-b5a4fc3de73f","Longlegged Buzzard (Buteo rufinus)",1,NA,NA,NA,"",NA,NA,28.25849,73.94853,NA,NA
"60","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",1,1,09:00:00,"e9c03da8-306a-4b15-be69-8a9a1efa120f","Desert Fox (Vulpes vulpes pusilla)",1,97,255,25,"Agriculture",NA,NA,28.25849,73.94853,230,74.3063109825409
"61","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",1,1,09:00:00,"7a198029-300a-4ce6-b5bd-708b68659106","Desert Fox (Vulpes vulpes pusilla)",1,91,25,25,"Scrubland",NA,NA,28.25849,73.94853,0,0
"62","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",2,2,09:34:00,"70a7b07c-e232-45f8-b383-65ecc9903583","Blackwinged Kite (Elanus caeruleus)",1,NA,NA,NA,"",NA,NA,28.27432,73.95732,NA,NA
"63","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",2,2,09:34:00,"97844781-76ac-4c85-aae0-25e6476c4e78","Chinkara (Gazella bennettii)",5,97,285,335,"Scrubland",NA,NA,28.27432,73.95732,50,74.3063109825409
"64","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",3,3,09:55:00,"877744f9-a0a4-41d9-ad5f-0c355ec7b664","Blackwinged Kite (Elanus caeruleus)",1,NA,NA,NA,"",NA,NA,28.29887,73.9632,NA,NA
"65","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",3,3,09:55:00,"9c99c903-693f-4e81-9e1f-c4375e99f5b5","Laggar Falcon (Falco jugger)",1,NA,NA,NA,"",NA,NA,28.29887,73.9632,NA,NA
"66","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",3,3,09:55:00,"d6650514-b812-434a-8f1e-1ff79a1d023c","Common Kestrel (Falco tinnunculus)",1,NA,NA,NA,"",NA,NA,28.29887,73.9632,NA,NA
"67","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",4,4,10:30:00,"ee3e1e7b-b82e-4364-91a7-d04e6895979c","Egyptian Vulture (Neophron percnopterus)",2,NA,NA,NA,"",NA,NA,28.30475,73.96882,NA,NA
"68","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",4,4,10:30:00,"597e4d94-f031-4201-99fc-6e5c5a21f628","Eagle (Unidentified)",1,NA,NA,NA,"",NA,NA,28.30475,73.96882,NA,NA
"69","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",4,4,10:30:00,"cc525688-abc8-4b91-bdba-383badc733b9","Raptor (Unidentified)",2,NA,NA,NA,"",NA,NA,28.30475,73.96882,NA,NA
"70","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",4,4,10:30:00,"dcc886d8-5cdc-4f50-8102-58f537d20197","Chinkara (Gazella bennettii)",1,71,20,10,"Scrubland",NA,NA,28.30475,73.96882,10,12.3290206143521
"71","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",5,5,10:50:00,"3da61e05-d9c9-4ef5-ac83-27c663b4c62f","Cinereous Vulture (Aegypius monachus)",3,NA,NA,NA,"",NA,NA,28.32146,73.97004,NA,NA
"72","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",5,5,10:50:00,"0cd9f048-3dc0-414f-ab16-12f208ac69bd","Laggar Falcon (Falco jugger)",1,NA,NA,NA,"",NA,NA,28.32146,73.97004,NA,NA
"73","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",5,5,10:50:00,"0dcc48e0-c670-4698-851c-2689782b8597","Chinkara (Gazella bennettii)",5,197,3,326,"Scrubland",NA,NA,28.32146,73.97004,323,118.557559560954
"74","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",6,6,11:20:00,"0a7da0e7-0474-4d0c-9a09-c0bf44aa91ea","Cinereous Vulture (Aegypius monachus)",1,NA,NA,NA,"",NA,NA,28.33755,73.96284,NA,NA
"75","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",6,6,11:20:00,"a960a979-1391-41b7-9aa8-94707ba3624a","Egyptian Vulture (Neophron percnopterus)",1,NA,NA,NA,"",NA,NA,28.33755,73.96284,NA,NA
"76","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",6,6,11:20:00,"dedeb5b8-c4d2-4879-951f-41aeca7ed35f","Chinkara (Gazella bennettii)",2,15,10,320,"Scrubland",NA,NA,28.33755,73.96284,310,11.4906666467847
"77","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",6,6,11:20:00,"2e064396-e5b3-412d-98ac-407265f55c3e","Chinkara (Gazella bennettii)",2,142,45,340,"Scrubland",NA,NA,28.33755,73.96284,295,128.695705759204
"78","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",7,7,11:50:00,"954f1505-c442-48f2-91c2-61c0c5c4ff31","Griffon Vulture (Gyps fulvus)",1,NA,NA,NA,"",NA,NA,28.34598,73.94561,NA,NA
"79","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",7,7,11:50:00,"1b2d4bee-1e96-4899-87d7-c32bb1da6f0e","Chinkara (Gazella bennettii)",2,177,312,236,"Scrubland",NA,NA,28.34598,73.94561,76,171.742343550851
"80","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",7,7,11:50:00,"38d69af3-3f13-4eb8-a469-1679b1291803","Chinkara (Gazella bennettii)",1,150,130,230,"Scrubland",NA,NA,28.34598,73.94561,100,147.721162951831
"81","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",7,7,11:50:00,"31b6b085-e9bb-422d-b70c-3cc083e717ac","Chinkara (Gazella bennettii)",3,100,20,224,"Scrubland",NA,NA,28.34598,73.94561,204,40.67366430758
"82","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",7,7,11:50:00,"260c2dca-d36b-41aa-9241-902f953caf40","Chinkara (Gazella bennettii)",1,116,78,320,"Scrubland",NA,NA,28.34598,73.94561,242,102.421920771636
"83","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",8,8,12:10:00,"aadf7e31-5d48-4eb5-880c-997910409577","Griffon Vulture (Gyps fulvus)",1,NA,NA,NA,"",NA,NA,28.33697,73.92994,NA,NA
"84","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",8,8,12:10:00,"668e8aaf-9e06-4fc8-89b1-0c34d5fd0c80","Chinkara (Gazella bennettii)",1,93,245,220,"Scrubland",NA,NA,28.33697,73.92994,25,39.303498341885
"85","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","","BK107","A",8,8,12:10:00,"8b15b424-4be5-406e-9c43-802db0a487d0","Chinkara (Gazella bennettii)",2,36,220,220,"Scrubland",NA,NA,28.33697,73.92994,0,0
"86","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","","BK111","A",1,1,16:01:00,"c04c088f-cc75-4c4f-8124-b7b6d031b8c5","Chinkara (Gazella bennettii)",1,145,100,55,"Scrubland",NA,NA,28.37673,73.44695,45,102.530483272049
"87","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","","BK111","A",2,2,16:01:00,"15681237-94c8-44a2-98fb-ce01a7b411a7","Laggar Falcon (Falco jugger)",1,NA,NA,NA,"",NA,NA,28.39198,73.45681,NA,NA
"88","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","","BK111","A",2,2,16:01:00,"01e85a33-bdf0-44bb-ab94-5b675cab2cbe","Vulture (Unidentified)",6,NA,NA,NA,"",NA,NA,28.39198,73.45681,NA,NA
"89","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","","BK111","A",2,2,16:01:00,"791bb12e-34e3-4dc6-ad5e-79796723f22e","Cinereous Vulture (Aegypius monachus)",1,NA,NA,NA,"",NA,NA,28.39198,73.45681,NA,NA
"90","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","","BK111","A",2,2,16:01:00,"d4a9d3d3-870b-4624-b019-b0e509ddbf67","Chinkara (Gazella bennettii)",1,100,50,60,"Scrubland",NA,NA,28.39198,73.45681,10,17.364817766693
"91","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","","BK111","A",3,3,16:20:00,"54630f0a-1803-42f6-9213-1afbd0d85c1c","Chinkara (Gazella bennettii)",1,249,80,50,"Scrubland",NA,NA,28.40505,73.47027,30,124.5
"92","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","","BK111","A",3,3,16:20:00,"7ea0d83a-17f4-4018-b51e-25e25e62b56e","Chinkara (Gazella bennettii)",2,100,100,35,"Scrubland",NA,NA,28.40505,73.47027,65,90.630778703665
